,listing_id,id,date,reviewer_id,comments
17746,5690960,37985644,2015-07-12,25394280,3.7
17747,5690960,38376336,2015-07-15,30573598,3.7
17748,1989905,13422726,2014-05-27,1532877,4.2
17749,1989905,16599816,2014-07-30,610001,3.0
17750,1989905,22607218,2014-11-10,22806671,3.5
17751,1989905,30262501,2015-04-19,20666106,4.5
17752,1989905,31948148,2015-05-12,10082548,4.2
17753,1989905,32326375,2015-05-17,11059059,3.6
17754,1989905,33366852,2015-05-27,3367483,4.0
17755,1989905,34179949,2015-06-05,3344112,3.9
17756,1989905,34274218,2015-06-07,9846452,3.5
17757,1989905,35323782,2015-06-17,13690401,4.1
17758,1989905,36135822,2015-06-25,23679240,3.5
17759,1989905,36839558,2015-07-01,12816436,4.0
17760,1989905,37070949,2015-07-04,21336327,3.6
17761,340237,1028529,2012-03-21,1869720,4.0
17762,340237,1428352,2012-06-06,986034,4.1
17763,340237,1537361,2012-06-22,2500431,4.0
17764,340237,1723757,2012-07-16,1375496,3.5
17765,340237,1807033,2012-07-26,412338,3.7
17766,340237,1922483,2012-08-08,2275172,4.1
17767,340237,2260850,2012-09-11,484249,4.1
17768,340237,2724279,2012-10-26,612490,4.1
17769,340237,12841393,2014-05-12,13053780,4.1
17770,340237,13376809,2014-05-26,9109708,3.6
17771,340237,13688200,2014-06-02,13083043,4.0
17772,340237,13862385,2014-06-06,12500632,3.3
17773,340237,14034370,2014-06-10,15204561,4.1
17774,340237,14281355,2014-06-16,13623658,3.8
17775,340237,14706728,2014-06-24,3137865,5.0
17776,340237,15593123,2014-07-12,17137820,4.0
17777,340237,16378003,2014-07-26,16646491,3.5
17778,340237,16771684,2014-08-02,9786921,4.2
17779,340237,19216996,2014-09-08,1274936,3.8
17780,340237,20014656,2014-09-22,13160171,3.8
17781,340237,30958471,2015-04-29,6604010,3.9
17782,340237,31466403,2015-05-05,1741310,3.9
17783,340237,34221545,2015-06-06,25794853,4.0
17784,340237,34487002,2015-06-08,34312898,3.7
17785,340237,35571513,2015-06-20,32986993,3.8
17786,340237,36109774,2015-06-25,50797,3.7
17787,340237,36953379,2015-07-03,8495467,3.3
17788,340237,37464319,2015-07-07,1122019,3.3
17789,340237,38485612,2015-07-16,13117622,3.6
17790,5546098,28910935,2015-03-31,16840207,3.4
17791,5546098,29713860,2015-04-11,15681033,4.0
17792,5546098,30170750,2015-04-18,30984805,3.4
17793,5546098,30520618,2015-04-23,24533830,3.7
17794,5546098,30651292,2015-04-25,14037081,4.3
17795,5546098,31001518,2015-04-30,5306139,3.0
17796,5546098,31068435,2015-05-01,1512731,3.7
17797,5546098,31381905,2015-05-04,31530116,3.5
17798,5546098,31979175,2015-05-12,5475818,3.7
17799,5546098,32138645,2015-05-14,5397790,3.6
17800,5546098,32586885,2015-05-19,31716599,4.1
17801,5546098,32980612,2015-05-24,5673047,4.1
17802,5546098,33627478,2015-05-30,31122213,4.0
17803,5546098,34136168,2015-06-05,29793703,4.1
17804,5546098,34787932,2015-06-12,25110492,3.6
17805,5546098,34991895,2015-06-14,6363733,4.2
17806,5546098,35384729,2015-06-18,32338616,3.6
17807,5546098,35587716,2015-06-20,4854928,3.3
17808,5546098,36021838,2015-06-24,3779567,3.8
17809,5546098,36245875,2015-06-26,1033842,3.3
17810,5546098,36681970,2015-06-30,29117051,3.4
17811,5546098,36996267,2015-07-03,34708223,4.0
17812,5546098,37650444,2015-07-09,30649715,4.1
17813,5546098,38341605,2015-07-14,8798027,3.0
17814,4432555,24308985,2014-12-25,24588142,3.7
17815,4432555,27400953,2015-03-03,14577651,3.7
17816,4432555,28230679,2015-03-20,29092125,3.5
17817,4432555,28578783,2015-03-26,29230496,3.6
17818,4432555,28968654,2015-04-01,456578,4.1
17819,4432555,29417566,2015-04-07,26597110,4.0
17820,4432555,29754755,2015-04-12,28208283,3.8
17821,4432555,30151168,2015-04-18,10968626,4.1
17822,4432555,30575761,2015-04-24,12498502,3.4
17823,4432555,30867894,2015-04-28,18435919,3.7
17824,4432555,31370775,2015-05-04,15429097,3.8
17825,4432555,31716397,2015-05-09,29308640,3.6
17826,4432555,32344821,2015-05-17,7273473,3.8
17827,4432555,32696326,2015-05-20,5869622,3.9
17828,4432555,32889490,2015-05-23,29070613,3.8
17829,4432555,33514082,2015-05-29,31522467,3.4
17830,4432555,34057095,2015-06-04,23107402,1.1
17831,4432555,34480112,2015-06-08,16650422,3.5
17832,4432555,34777371,2015-06-12,4616150,3.0
17833,4432555,35301259,2015-06-17,15042922,3.7
17834,4432555,35660038,2015-06-21,1158566,3.9
17835,4432555,36031270,2015-06-24,34139846,3.8
17836,4432555,36274896,2015-06-27,15386611,4.0
17837,4432555,36785521,2015-07-01,33462843,3.8
17838,4432555,37041122,2015-07-04,29284097,4.0
17839,4432555,37670793,2015-07-09,22585332,3.6
17840,3489508,16169872,2014-07-22,4650022,3.8
17841,3489508,16332591,2014-07-25,2762589,4.0
17842,3489508,16946831,2014-08-04,4489817,3.6
17843,3489508,17117023,2014-08-07,2133385,3.0
17844,3489508,18994891,2014-09-04,9081797,3.4
17845,3489508,19236315,2014-09-08,17287528,4.7
17846,3489508,19567477,2014-09-14,8022027,2.6
17847,3489508,19714296,2014-09-16,3844737,3.9
17848,3489508,19782970,2014-09-18,5805552,3.4
17849,3489508,20076488,2014-09-22,3216214,3.3
17850,3489508,21292499,2014-10-14,20771935,3.0
17851,3489508,22893726,2014-11-17,22008964,3.6
17852,3489508,24890935,2015-01-03,3224305,3.4
17853,3489508,29447258,2015-04-07,28270931,3.0
17854,3489508,29773265,2015-04-12,5624909,4.0
17855,3489508,30167954,2015-04-18,11714768,5.0
17856,3489508,30894513,2015-04-28,16330180,4.3
17857,3489508,31587979,2015-05-07,10740986,3.7
17858,3489508,32282402,2015-05-16,6878441,3.0
17859,3489508,32729835,2015-05-20,29718508,3.8
17860,3489508,35317952,2015-06-17,375591,4.0
17861,3489508,35679498,2015-06-21,32967518,3.6
17862,3489508,36419557,2015-06-28,32690378,3.7
17863,3489508,36793848,2015-07-01,7146851,4.3
17864,3489508,37477113,2015-07-07,31710958,3.9
17865,1259830,6358657,2013-08-09,4130451,3.7
17866,1259830,7223189,2013-09-11,3076048,4.2
17867,1259830,7400255,2013-09-18,5858945,3.7
17868,1259830,7783701,2013-10-02,8966961,4.6
17869,1259830,7813458,2013-10-04,8666244,3.6
17870,1259830,8252841,2013-10-22,358714,3.8
17871,1259830,8857068,2013-11-22,6874354,4.0
17872,1259830,9626678,2014-01-03,9158951,3.6
17873,1259830,10433998,2014-02-18,11834157,3.8
17874,1259830,11383664,2014-03-31,6936666,4.1
17875,1259830,11607987,2014-04-08,7598005,3.7
17876,1259830,11692592,2014-04-12,10951463,3.5
17877,1259830,12725658,2014-05-09,2868306,3.8
17878,1259830,13520283,2014-05-29,458333,3.8
17879,1259830,13791464,2014-06-04,6382171,3.7
17880,1259830,14125428,2014-06-12,15518983,3.6
17881,1259830,15240557,2014-07-05,2622591,4.0
17882,1259830,16042068,2014-07-20,4604191,3.8
17883,1259830,17718472,2014-08-16,5589934,3.5
17884,1259830,18226488,2014-08-24,4522422,3.8
17885,1259830,18936484,2014-09-03,10012756,3.5
17886,1259830,19572884,2014-09-14,21112602,3.9
17887,1259830,20153071,2014-09-24,10022186,3.5
17888,1259830,20515309,2014-09-30,12932528,3.8
17889,1259830,21021012,2014-10-09,10993638,4.5
17890,1259830,23026025,2014-11-20,6890760,4.7
17891,1259830,29321921,2015-04-06,21355471,3.0
17892,1259830,29767300,2015-04-12,20053400,3.9
17893,1259830,30265867,2015-04-19,9188692,3.0
17894,1259830,30647667,2015-04-25,10246007,3.9
17895,1259830,31786585,2015-05-10,29690518,3.8
17896,1259830,32194718,2015-05-15,26576737,4.1
17897,1259830,32508061,2015-05-19,19390567,3.7
17898,1259830,32984353,2015-05-24,14294575,4.2
17899,1259830,33547528,2015-05-29,10546545,4.1
17900,1259830,34631983,2015-06-10,1819328,3.8
17901,1259830,34886606,2015-06-13,34027594,3.6
17902,3673810,18679675,2014-08-30,1907214,3.7
17903,3673810,29500013,2015-04-08,400630,3.5
17904,3673810,29868896,2015-04-13,5085662,3.8
17905,3673810,30413122,2015-04-21,2716466,3.4
17906,3673810,31047685,2015-05-01,2766490,3.8
17907,3673810,31157402,2015-05-02,20253421,3.0
17908,3673810,31811289,2015-05-10,4960470,3.9
17909,3673810,34538520,2015-06-09,31639405,3.7
17910,5155580,28624782,2015-03-27,1605208,3.6
17911,5155580,29628750,2015-04-10,16437122,4.0
17912,5155580,30411017,2015-04-21,5389651,4.3
17913,5155580,31138653,2015-05-02,31563169,3.7
17914,5155580,31344137,2015-05-04,6801052,3.9
17915,5155580,31809112,2015-05-10,9443379,4.5
17916,5155580,33175560,2015-05-25,33397843,3.2
17917,5155580,34217520,2015-06-06,8968664,3.9
17918,5155580,34549446,2015-06-09,28576960,3.7
17919,5155580,35333632,2015-06-17,32622204,3.9
17920,5155580,35559809,2015-06-20,6302649,3.7
17921,5155580,35886165,2015-06-22,30603752,4.4
17922,5155580,36235123,2015-06-26,35847437,3.4
17923,5155580,36608792,2015-06-29,1238766,4.8
17924,502842,35133057,2015-06-15,34198636,3.6
17925,502842,36666692,2015-06-30,18258870,3.0
17926,6687244,34600161,2015-06-09,35016304,3.8
17927,6687244,35608038,2015-06-20,15118832,3.7
17928,6687244,36212805,2015-06-26,636314,3.7
17929,6687244,36353376,2015-06-27,3242395,4.3
17930,6687244,36718252,2015-06-30,8335684,3.5
17931,6687244,36902137,2015-07-02,7986088,3.1
17932,6687244,37502463,2015-07-07,8044577,3.8
17933,6687244,37593167,2015-07-08,33215421,4.0
17934,6687244,38012687,2015-07-12,33215421,4.0
17935,6687244,38416974,2015-07-15,1158471,3.3
17936,6867158,38448684,2015-07-15,28506107,3.9
17937,3431705,15382195,2014-07-07,15016529,3.0
17938,3431705,15602056,2014-07-12,16532482,3.9
17939,3431705,16138262,2014-07-22,7350222,3.6
17940,3431705,16332290,2014-07-25,2395000,4.0
17941,3431705,16743382,2014-08-01,4429114,3.7
17942,3431705,17001031,2014-08-05,3066507,3.9
17943,3431705,17110458,2014-08-07,5938539,3.8
17944,3431705,17374843,2014-08-11,9703664,4.0
17945,3431705,17630790,2014-08-15,12504007,4.0
17946,3431705,18014182,2014-08-20,18130507,4.0
17947,3431705,18207127,2014-08-23,19964450,3.8
17948,3431705,18282592,2014-08-24,10301116,3.5
17949,3431705,18324004,2014-08-25,18052750,3.0
17950,3431705,18884625,2014-09-02,2252356,3.7
17951,3431705,19134434,2014-09-07,6583502,4.0
17952,3431705,19367082,2014-09-11,9171806,3.8
17953,3431705,19467349,2014-09-13,13704087,3.6
17954,3431705,19532709,2014-09-14,9232206,3.6
17955,3431705,19861369,2014-09-19,8904820,3.6
17956,3431705,19881281,2014-09-20,8321948,3.6
17957,3431705,19934854,2014-09-21,6609124,3.9
17958,3431705,20020424,2014-09-22,18991445,4.1
17959,3431705,20230926,2014-09-26,11354163,3.7
17960,3431705,20420992,2014-09-29,4169188,3.8
17961,3431705,20611446,2014-10-02,20473892,3.5
17962,3431705,20822002,2014-10-06,19514374,3.6
17963,3431705,20998963,2014-10-09,19990220,3.4
17964,3431705,21084040,2014-10-11,19993429,3.3
17965,3431705,21286023,2014-10-14,19593399,3.8
17966,3431705,21363387,2014-10-15,1753120,3.8
17967,3431705,21425174,2014-10-17,19990220,3.7
17968,3431705,21512310,2014-10-19,10812249,4.1
17969,3431705,21709003,2014-10-22,7050131,4.0
17970,3431705,21871906,2014-10-26,1654823,3.8
17971,3431705,22361037,2014-11-04,3608581,3.6
17972,3431705,22783536,2014-11-14,11705026,3.9
17973,3431705,22948926,2014-11-18,11847458,3.0
17974,3431705,23056444,2014-11-21,16275670,4.5
17975,3431705,23180310,2014-11-24,2887159,4.0
17976,3431705,23320969,2014-11-29,21091512,4.0
17977,3431705,23791058,2014-12-10,23526999,4.2
17978,3431705,24048048,2014-12-18,1432451,4.1
17979,3431705,24712578,2015-01-02,5514183,3.0
17980,3431705,25168876,2015-01-08,23591915,4.0
17981,3431705,25805304,2015-01-26,25636286,3.8
17982,3431705,25999089,2015-02-01,10027071,3.9
17983,3431705,26092622,2015-02-02,21183524,4.9
17984,3431705,26183248,2015-02-06,1764438,4.4
17985,3431705,26241692,2015-02-08,14964266,4.0
17986,3431705,26388094,2015-02-11,24801322,3.5
17987,3431705,26599782,2015-02-16,12635894,3.8
17988,3431705,26719755,2015-02-17,4906186,3.6
17989,3431705,26918483,2015-02-22,6674251,3.8
17990,3431705,27244830,2015-03-01,4596637,3.8
17991,3431705,27441160,2015-03-04,9028567,4.3
17992,3431705,27923708,2015-03-15,26299362,4.7
17993,3431705,28152201,2015-03-18,24719490,4.0
17994,3431705,28182729,2015-03-19,17321138,4.0
17995,3431705,28271811,2015-03-21,28675709,3.9
17996,3431705,28394185,2015-03-23,19265792,4.5
17997,3431705,28561732,2015-03-26,27103975,4.0
17998,3431705,28773989,2015-03-30,4733088,4.1
17999,3431705,29508710,2015-04-08,29147927,3.7
18000,3431705,29814474,2015-04-13,25531994,4.1
18001,3431705,29969610,2015-04-15,11827658,4.0
18002,3431705,30542632,2015-04-24,21407216,3.7
18003,3431705,30667227,2015-04-26,26098773,3.0
18004,3431705,30918259,2015-04-29,21871336,3.0
18005,3431705,31052686,2015-05-01,26239280,3.6
18006,3431705,31418790,2015-05-05,13742592,5.0
18007,3431705,31690924,2015-05-09,24521378,3.6
18008,3431705,31789561,2015-05-10,8745337,3.6
18009,3431705,31938375,2015-05-12,25779187,4.5
18010,3431705,32105974,2015-05-14,26314234,3.7
18011,3431705,32231266,2015-05-16,9048715,3.7
18012,3431705,32311991,2015-05-17,25900584,4.2
18013,3431705,32672446,2015-05-20,25518720,3.5
18014,3431705,32767950,2015-05-21,4208481,3.8
18015,3431705,32901977,2015-05-23,19452769,4.0
18016,3431705,33217308,2015-05-26,8396491,3.6
18017,3431705,33350599,2015-05-27,25845082,3.9
18018,3431705,33569287,2015-05-30,27989865,3.8
18019,3431705,33766217,2015-06-01,20097068,3.7
18020,3431705,33923324,2015-06-02,31871745,3.0
18021,3431705,34186630,2015-06-06,13074102,3.9
18022,3431705,34422622,2015-06-08,12011796,3.8
18023,3431705,34513692,2015-06-09,12972160,3.6
18024,3431705,34762114,2015-06-12,23275448,3.6
18025,3431705,34911252,2015-06-13,10708388,4.1
18026,3431705,35064008,2015-06-15,21625278,3.5
18027,3431705,35283786,2015-06-17,31465,3.4
18028,3431705,35458929,2015-06-19,30821467,3.9
18029,3431705,35535014,2015-06-20,23271467,3.8
18030,3431705,35644893,2015-06-21,25135858,3.5
18031,3431705,36256734,2015-06-27,24831458,3.6
18032,3431705,36657551,2015-06-30,5577280,3.9
18033,3431705,36756120,2015-07-01,4175963,4.0
18034,3431705,37029491,2015-07-04,24889696,3.7
18035,3431705,37440423,2015-07-07,22267240,3.9
18036,3431705,37729084,2015-07-10,27397400,3.9
18037,3431705,38108427,2015-07-13,490934,3.6
18038,4384391,22214357,2014-11-01,2693381,3.8
18039,4384391,22343089,2014-11-03,22791978,3.0
18040,4384391,22746663,2014-11-13,14546942,4.0
18041,4384391,23017024,2014-11-20,14546942,4.1
18042,4384391,23297540,2014-11-28,21630283,3.6
18043,4384391,23530309,2014-12-03,23376015,3.7
18044,4384391,23777761,2014-12-09,23023553,3.4
18045,4384391,25169029,2015-01-08,7881364,3.9
18046,4384391,25602746,2015-01-20,25157628,3.8
18047,4384391,26135004,2015-02-04,23528900,3.8
18048,4384391,26393993,2015-02-11,9036266,3.7
18049,4384391,26764555,2015-02-18,27618901,3.4
18050,4384391,27002441,2015-02-23,26866080,3.9
18051,4384391,27354705,2015-03-02,21905299,3.6
18052,4384391,27806989,2015-03-12,13238273,3.7
18053,4384391,28162678,2015-03-19,6660843,3.7
18054,4384391,28883095,2015-03-31,8078969,3.8
18055,4384391,29100179,2015-04-04,7393177,3.8
18056,4384391,29316626,2015-04-06,9418254,3.9
18057,4384391,30673692,2015-04-26,27818934,3.8
18058,4384391,31045326,2015-05-01,4372216,3.6
18059,4384391,31311087,2015-05-04,25630091,3.8
18060,4384391,31525429,2015-05-06,29179957,3.7
18061,4384391,31885293,2015-05-11,7377087,3.8
18062,4384391,32520312,2015-05-19,6068312,4.0
18063,4384391,32785168,2015-05-21,7926205,3.1
18064,4384391,32891213,2015-05-23,2847947,4.0
18065,4384391,33359812,2015-05-27,3648037,4.2
18066,4384391,33651912,2015-05-31,27978902,4.0
18067,4384391,34002380,2015-06-03,31414713,4.1
18068,4384391,34276288,2015-06-07,908126,3.6
18069,4384391,34699448,2015-06-11,353446,3.9
18070,4384391,35471233,2015-06-19,28467855,4.1
18071,4384391,36010212,2015-06-24,2272818,3.0
18072,4384391,36507823,2015-06-29,20787807,3.4
18073,4384391,36718337,2015-06-30,6690029,3.8
18074,4384391,36945336,2015-07-03,10060005,3.8
18075,4384391,37307594,2015-07-06,21583128,3.3
18076,4384391,37584260,2015-07-08,35344276,3.7
18077,4384391,37886456,2015-07-11,36140773,3.7
18078,4384391,38291182,2015-07-14,22624765,4.0
18079,6469443,35415044,2015-06-18,31210572,2.9
18080,6469443,35895876,2015-06-22,24916351,3.8
18081,6469443,36228400,2015-06-26,11164778,3.8
18082,4689195,28437948,2015-03-23,29232701,3.6
18083,4689195,28846259,2015-03-30,10188047,3.4
18084,4689195,29411646,2015-04-07,6107947,4.5
18085,4689195,30816348,2015-04-27,29437711,4.0
18086,4689195,31462723,2015-05-05,3317095,3.3
18087,4689195,32532051,2015-05-19,13498773,3.8
18088,4689195,32716905,2015-05-20,32748438,4.0
18089,4689195,33107452,2015-05-25,12659662,3.0
18090,4689195,33533150,2015-05-29,11571858,3.8
18091,4689195,34018156,2015-06-03,6391398,3.8
18092,4689195,34351475,2015-06-07,14876774,3.6
18093,4689195,34575379,2015-06-09,17324009,4.0
18094,4689195,34852514,2015-06-13,28880146,4.0
18095,4689195,35240536,2015-06-16,5560636,3.6
18096,4689195,36388674,2015-06-28,32130064,4.1
18097,4689195,36913029,2015-07-02,698935,3.7
18098,4689195,37062531,2015-07-04,32383457,4.2
18099,4689195,37357287,2015-07-06,23234817,3.8
18100,4689195,37960989,2015-07-12,26884366,3.8
18101,758870,4647165,2013-05-18,872700,3.7
18102,758870,5896799,2013-07-21,2087409,3.7
18103,758870,5992575,2013-07-25,6959264,3.3
18104,758870,6315095,2013-08-07,2158066,3.6
18105,758870,7179566,2013-09-09,301642,3.9
18106,758870,7590165,2013-09-25,8825435,3.6
18107,758870,8551861,2013-11-04,9437240,3.8
18108,758870,8806372,2013-11-18,102181,3.5
18109,758870,9560709,2014-01-02,3971822,3.6
18110,758870,10924049,2014-03-13,1557873,3.4
18111,758870,11068060,2014-03-18,8832803,3.9
18112,758870,11586502,2014-04-08,2859457,3.7
18113,758870,11951395,2014-04-20,12039410,4.0
18114,758870,12916797,2014-05-14,12053668,4.1
18115,758870,13139571,2014-05-20,13565760,3.9
18116,758870,13350008,2014-05-26,13459338,3.4
18117,758870,13513417,2014-05-29,14416668,3.3
18118,758870,13571444,2014-05-31,12887535,3.8
18119,758870,13816105,2014-06-05,13854497,3.2
18120,758870,13925558,2014-06-08,15605597,3.7
18121,758870,14076234,2014-06-11,3610977,3.9
18122,758870,14344536,2014-06-17,13962018,3.4
18123,758870,14739264,2014-06-25,1921679,3.0
18124,758870,14806861,2014-06-26,4897728,4.1
18125,758870,15295715,2014-07-06,5756891,3.4
18126,758870,15857408,2014-07-17,11636456,3.1
18127,758870,15952294,2014-07-19,11842656,1.2
18128,758870,16208382,2014-07-23,13546078,3.4
18129,758870,16345163,2014-07-26,7622557,3.5
18130,758870,16574800,2014-07-29,1556993,3.5
18131,758870,16916973,2014-08-04,17721147,3.8
18132,758870,17091979,2014-08-07,12684558,3.8
18133,758870,17327994,2014-08-10,19672015,3.3
18134,758870,17523889,2014-08-13,16559973,2.2
18135,758870,17585952,2014-08-14,15476344,3.1
18136,758870,17999168,2014-08-20,7622557,3.3
18137,758870,18118476,2014-08-22,6997041,2.8
18138,758870,18301870,2014-08-25,14572961,3.3
18139,758870,19082997,2014-09-06,19390196,3.5
18140,758870,19193144,2014-09-08,238171,3.2
18141,758870,19972517,2014-09-21,18996171,3.4
18142,758870,20907377,2014-10-07,17062696,3.3
18143,758870,22228250,2014-11-02,8766900,3.6
18144,758870,22541168,2014-11-09,1128349,3.7
18145,758870,24428537,2014-12-28,7439463,4.5
18146,758870,31973146,2015-05-12,31745862,3.0
18147,758870,32410401,2015-05-17,30847178,3.3
18148,758870,33346299,2015-05-26,9146158,4.2
18149,758870,35247369,2015-06-16,34479889,3.7
18150,758870,35553477,2015-06-20,2780020,3.9
18151,758870,36391967,2015-06-28,17986007,3.7
18152,770808,3202650,2012-12-31,4454745,3.6
18153,770808,3271829,2013-01-04,1578334,3.8
18154,770808,3941787,2013-03-29,691919,4.1
18155,770808,4874776,2013-05-30,1739798,3.3
18156,770808,5072182,2013-06-10,5516382,3.8
18157,770808,5216489,2013-06-18,6590277,3.0
18158,770808,5320757,2013-06-24,56771,3.9
18159,770808,5503201,2013-07-02,2877393,3.8
18160,770808,5667908,2013-07-10,7219664,3.6
18161,770808,6054938,2013-07-28,6676447,4.0
18162,770808,6229997,2013-08-04,7752126,3.0
18163,770808,6308495,2013-08-07,4177802,3.9
18164,770808,6528373,2013-08-16,1512716,3.8
18165,770808,7126335,2013-09-07,8499380,4.0
18166,770808,7198904,2013-09-10,7738917,3.5
18167,770808,7292724,2013-09-14,8719559,3.9
18168,770808,8138797,2013-10-17,3703589,3.6
18169,770808,8508564,2013-11-03,1496122,3.6
18170,770808,8709980,2013-11-12,437251,4.7
18171,770808,10093181,2014-01-30,2777251,3.6
18172,770808,11848072,2014-04-16,14073035,3.3
18173,770808,12493508,2014-05-04,12454352,3.7
18174,770808,12838340,2014-05-12,13615947,3.7
18175,770808,13008813,2014-05-17,4197333,3.8
18176,770808,13253036,2014-05-23,4429620,3.7
18177,770808,13624982,2014-06-01,8839687,4.0
18178,770808,13850606,2014-06-06,10392517,4.5
18179,770808,13912187,2014-06-08,12267664,3.7
18180,770808,14360291,2014-06-17,1616142,3.5
18181,770808,14400421,2014-06-18,5474653,3.8
18182,770808,14869347,2014-06-28,4253502,4.1
18183,770808,14977764,2014-06-30,3954103,3.3
18184,770808,15226368,2014-07-05,3882502,3.1
18185,770808,15457866,2014-07-09,3012484,3.6
18186,770808,15632349,2014-07-13,10568591,3.5
18187,770808,15956776,2014-07-19,9590451,3.7
18188,770808,16213798,2014-07-23,9255492,3.0
18189,770808,16283550,2014-07-24,18558472,4.1
18190,770808,16360766,2014-07-26,8701350,4.2
18191,770808,16616374,2014-07-30,16827132,3.4
18192,770808,17643283,2014-08-15,19045620,3.8
18193,770808,17818263,2014-08-18,13036276,3.6
18194,770808,19155773,2014-09-07,10811603,3.7
18195,770808,19193713,2014-09-08,13023586,4.3
18196,770808,19435148,2014-09-12,12230377,3.9
18197,770808,19610443,2014-09-15,19648076,3.7
18198,770808,19960845,2014-09-21,12230377,3.4
18199,770808,21362989,2014-10-15,6073278,3.8
18200,770808,21830466,2014-10-25,909568,4.0
18201,770808,22520086,2014-11-09,8043047,3.5
18202,770808,24974928,2015-01-04,4336961,3.5
18203,770808,26032601,2015-02-01,63525,3.9
18204,770808,29051369,2015-04-03,28525076,4.5
18205,770808,29677610,2015-04-11,21090435,3.3
18206,770808,30167470,2015-04-18,7021446,3.0
18207,770808,31210127,2015-05-03,30451175,4.0
18208,770808,31775697,2015-05-10,24215740,4.2
18209,770808,33128837,2015-05-25,249309,3.9
18210,770808,33672329,2015-05-31,8997564,3.8
18211,770808,34984365,2015-06-14,28456998,3.6
18212,770808,35460410,2015-06-19,892652,3.4
18213,770808,35956287,2015-06-23,26149405,4.2
18214,770808,36720436,2015-06-30,21344656,3.8
18215,956538,8234395,2013-10-21,2272362,3.7
18216,956538,11929673,2014-04-19,13626566,3.8
18217,956538,14014873,2014-06-10,2312756,3.9
18218,956538,14435296,2014-06-19,3194500,3.5
18219,956538,15182071,2014-07-04,14126323,3.5
18220,956538,15493307,2014-07-10,2684213,4.0
18221,956538,33006182,2015-05-24,32299167,3.0
18222,1081887,5330906,2013-06-24,6306395,3.8
18223,1081887,6508472,2013-08-15,6449075,3.5
18224,1081887,6648223,2013-08-19,6140834,3.6
18225,1081887,6770725,2013-08-24,8054590,3.5
18226,1081887,7078443,2013-09-05,1155186,3.8
18227,1081887,7234148,2013-09-11,6596222,3.0
18228,1081887,8014247,2013-10-12,2302026,3.9
18229,1081887,8107268,2013-10-15,2640323,3.9
18230,1081887,8278086,2013-10-23,7603650,4.0
18231,1081887,8416708,2013-10-29,7789484,3.9
18232,1081887,8537307,2013-11-04,341967,3.7
18233,1081887,9611819,2014-01-03,1540526,3.7
18234,1081887,10262267,2014-02-10,222380,3.6
18235,1081887,10573442,2014-02-25,4949314,3.9
18236,1081887,11812223,2014-04-15,12083315,3.6
18237,1081887,11900155,2014-04-18,10958067,3.5
18238,1081887,12073744,2014-04-22,13310153,3.8
18239,1081887,12378834,2014-04-30,12997806,3.5
18240,1081887,12591528,2014-05-05,14859267,3.4
18241,1081887,13080451,2014-05-19,5408437,3.4
18242,1081887,13246504,2014-05-23,14039366,4.0
18243,1081887,13471537,2014-05-28,12873184,3.7
18244,1081887,13556848,2014-05-30,15916797,4.5
18245,1081887,13594319,2014-05-31,3708886,3.7
18246,1081887,13824062,2014-06-05,6435897,4.1
18247,1081887,14031495,2014-06-10,11352812,3.6
18248,1081887,14690530,2014-06-24,14269927,3.4
18249,1081887,14786672,2014-06-26,15526468,3.5
18250,1081887,14940632,2014-06-29,9876331,3.0
18251,1081887,15040542,2014-07-01,14971222,3.3
18252,1081887,15154114,2014-07-03,6737080,3.7
18253,1081887,15285731,2014-07-06,11208648,4.0
18254,1081887,15454142,2014-07-09,14621811,4.1
18255,1081887,15757201,2014-07-15,12996205,3.7
18256,1081887,15910301,2014-07-18,5825005,4.1
18257,1081887,16065461,2014-07-21,12996205,3.7
18258,1081887,16235490,2014-07-23,6338658,3.9
18259,1081887,16352705,2014-07-26,8615067,3.8
18260,1081887,16593963,2014-07-29,11737060,3.8
18261,1081887,16768582,2014-08-02,12684558,3.4
18262,1081887,16933724,2014-08-04,3524140,3.8
18263,1081887,17146791,2014-08-08,14327830,3.7
18264,1081887,17279979,2014-08-10,5234461,3.4
18265,1081887,17448235,2014-08-12,2371251,3.5
18266,1081887,17616753,2014-08-15,16056960,3.8
18267,1081887,18169879,2014-08-23,8645654,3.5
18268,1081887,18787230,2014-09-01,3050717,3.4
18269,1081887,18897268,2014-09-02,3798900,3.8
18270,1081887,19034129,2014-09-05,17200308,4.1
18271,1081887,19261757,2014-09-09,4979159,3.3
18272,1081887,19429969,2014-09-12,20417446,3.8
18273,1081887,19726357,2014-09-17,5002510,3.8
18274,1081887,20571347,2014-10-01,20694917,2.8
18275,1081887,20843689,2014-10-06,20694941,3.4
18276,1081887,21270243,2014-10-13,2643245,3.2
18277,1081887,21688306,2014-10-21,9955372,3.7
18278,1081887,21844215,2014-10-25,12536026,3.0
18279,1081887,22034922,2014-10-28,19497878,3.6
18280,1081887,22709556,2014-11-12,7819284,3.4
18281,1081887,23377355,2014-11-30,7071309,3.8
18282,1081887,23787187,2014-12-10,1527844,3.9
18283,1081887,24029834,2014-12-17,22425641,3.8
18284,1081887,25102690,2015-01-06,10363694,3.7
18285,1081887,25792303,2015-01-26,694479,3.4
18286,1081887,26334807,2015-02-09,26866300,3.6
18287,1081887,27355300,2015-03-02,3468266,3.0
18288,1081887,29411856,2015-04-07,28435573,4.0
18289,1081887,29569611,2015-04-09,29282000,3.5
